ticker,expiry,option_type,spot,strike,mid,t,r,df,black_constant_vol,black_call,black_imp_vol,sabr_beta,sabr_alpha,sabr_rho,sabr_nu,sabr_sse,sabr_iv,sabr_call,black_mc_call,black_price_error,black_hedge_value_mean,black_hedge_error,black_call_payout_mean,black_hedge_profit_mean,sabr_mc_call,sabr_price_error,sabr_hedge_value_mean,sabr_hedge_error,sabr_call_payout_mean,sabr_hedge_profit_mean
SPY,2026-08-21,call,751.280029296875,668.0,85.02,0.1232876712328767,0.04,0.9950806330663632,0.1253660312984122,82.9067172122671,0.2385151355452268,0.5,3.750625,-0.6599999999999999,2.292208333333333,0.0063188383386555,0.237484035017377,84.98213723061401,91.50014762663642,8.593430414369323,82.85591607321476,0.050801139052339295,91.50014762663642,8.644231553421674,94.28348338450658,9.301346153892567,83.85892255047631,1.123214680137707,94.28348338450658,10.424560834030283
SPY,2026-08-21,call,751.280029296875,669.0,84.04499999999999,0.1232876712328767,0.04,0.9950806330663632,0.1253660312984122,81.91588541534357,0.2367137646978146,0.5,3.750625,-0.6599999999999999,2.292208333333333,0.0063188383386555,0.2362793139606991,84.02883009053114,90.50506699357005,8.589181578226487,81.85567673115939,0.060208684184175354,90.50506699357005,8.649390262410673,93.28840275144022,9.259572660909072,82.88703052107368,1.1417995694574614,93.28840275144022,10.40137223036653
SPY,2026-08-21,call,751.280029296875,670.0,82.935,0.1232876712328767,0.04,0.9950806330663632,0.1253660312984122,80.92549742739521,0.2312667978420831,0.5,3.750625,-0.6599999999999999,2.292208333333333,0.0063188383386555,0.2350746813403659,83.07649982221204,89.5099863605037,8.584488933108489,80.85531930374259,0.07017812365262444,89.5099863605037,8.654667056761088,92.29332211837388,9.216822296161837,81.91573963667213,1.160760185539914,92.29332211837388,10.377582481701737
SPY,2026-08-21,call,751.280029296875,671.0,82.08500000000001,0.1232876712328767,0.04,0.9950806330663632,0.1253660312984122,79.93559338595111,0.2328183523192475,0.5,3.750625,-0.6599999999999999,2.292208333333333,0.0063188383386555,0.2338701311981421,82.1251732019984,88.51490572743732,8.579312341486215,79.8549173089228,0.08067607702831481,88.51490572743732,8.65998841851455,91.2982414853075,9.173068283309107,80.94506421466451,1.180108987333881,91.2982414853075,10.353177270642993
SPY,2026-08-21,call,751.280029296875,672.0,81.125,0.1232876712328767,0.04,0.9950806330663632,0.1253660312984122,78.94621638474462,0.2313793375159003,0.5,3.750625,-0.6599999999999999,2.292208333333333,0.0063188383386555,0.232665657855071,81.17487785077424,87.51982509437097,8.573608709626356,78.85456149699978,0.09165488774483777,87.51982509437097,8.665263597371185,90.30316085224113,9.128283001466897,79.97501873442577,1.1998591163484633,90.30316085224113,10.32814211781537
SPY,2026-08-21,call,751.280029296875,673.0,80.325,0.1232876712328767,0.04,0.9950806330663632,0.1253660312984122,77.95741262516817,0.2339457160714003,0.5,3.750625,-0.6599999999999999,2.292208333333333,0.0063188383386555,0.2314612559290811,80.22564226387722,86.5247444613046,8.567331836136432,77.85436093239694,0.10305169277123127,86.5247444613046,8.670383528907665,89.30808021917478,9.082437955297564,79.00561782419453,1.220024439682689,89.30808021917478,10.302462394980235
SPY,2026-08-21,call,751.280029296875,674.0,79.23500000000001,0.1232876712328767,0.04,0.9950806330663632,0.1253660312984122,76.96923156949175,0.2291964907437377,0.5,3.750625,-0.6599999999999999,2.292208333333333,0.0063188383386555,0.2302569203536369,79.27749584215947,85.52966382823824,8.560432258746488,76.85444351671065,0.11478805278110826,85.52966382823824,8.675220311527601,88.3129995861084,9.035503743948937,78.03687624724446,1.2406195949150032,88.3129995861084,10.276123338863938
SPY,2026-08-21,call,751.280029296875,675.0,78.15,0.1232876712328767,0.04,0.9950806330663632,0.1253660312984122,75.98172609528837,0.2245603563822234,0.5,3.750625,-0.6599999999999999,2.292208333333333,0.0063188383386555,0.2290526463974997,78.3304689242495,84.53458319517189,8.552857099883525,75.85495576980676,0.12677032548160128,84.53458319517189,8.679627425365103,87.31791895304204,8.987450028792537,77.06880888751456,1.2616600367349378,87.31791895304204,10.249110065527486
SPY,2026-08-21,call,751.280029296875,676.0,77.33,0.1232876712328767,0.04,0.9950806330663632,0.1253660312984122,74.99495265046926,0.2265277218398739,0.5,3.750625,-0.6599999999999999,2.292208333333333,0.0063188383386555,0.2278484296856639,77.38459282005695,83.53950256210551,8.544549911636253,74.8560616909626,0.13889095950665364,83.53950256210551,8.683440871142917,86.32283831997567,8.938245499918722,76.10143073491813,1.2831620851388266,86.32283831997567,10.221407585057559
SPY,2026-08-21,call,751.280029296875,677.0,76.255,0.1232876712328767,0.04,0.9950806330663632,0.1253660312984122,74.00897140827676,0.2221886551695438,0.5,3.750625,-0.6599999999999999,2.292208333333333,0.0063188383386555,0.2266442662215449,76.4398998455725,82.54442192903915,8.535450520762382,73.85794054439668,0.1510308638800808,82.54442192903915,8.686481384642462,85.32775768690932,8.887857841336825,75.13475687060841,1.3051429749640846,85.32775768690932,10.193000816300916
SPY,2026-08-21,call,751.280029296875,678.0,75.195,0.1232876712328767,0.04,0.9950806330663632,0.1253660312984122,73.02384642154114,0.2182154177245008,0.5,3.750625,-0.6599999999999999,2.292208333333333,0.0063188383386555,0.2254401524104903,75.49642335901333,81.54934129597278,8.525494874431644,72.86078345518709,0.1630629663540475,81.54934129597278,8.688557840785696,84.33267705384296,8.836253694829622,74.16880245254485,1.327620906468482,84.33267705384296,10.1638746012981
SPY,2026-08-21,call,751.280029296875,679.0,74.35499999999999,0.1232876712328767,0.04,0.9950806330663632,0.1253660312984122,72.03964577546111,0.2195849221139149,0.5,3.750625,-0.6599999999999999,2.292208333333333,0.0063188383386555,0.2242360850847038,74.55419779836822,80.55426066290643,8.514614887445319,71.86478876311163,0.17485701234947726,80.55426066290643,8.689471899794796,83.33759642077659,8.78339862240837,73.20358270177894,1.35061509658928,83.33759642077659,10.134013718997647
SPY,2026-08-21,call,751.280029296875,680.0,73.735,0.1232876712328767,0.04,0.9950806330663632,0.1253660312984122,71.05644173812291,0.2257547464386942,0.5,3.750625,-0.6599999999999999,2.292208333333333,0.0063188383386555,0.2230320615296627,73.61325872039414,79.55918002984006,8.50273829171715,70.87015616184144,0.18628557628147746,79.55918002984006,8.689023867998634,82.34251578771023,8.729257067316084,72.23911288996192,1.3741458304322265,82.34251578771023,10.10340289774831
SPY,2026-08-21,call,751.280029296875,681.0,72.38499999999999,0.1232876712328767,0.04,0.9950806330663632,0.1253660312984122,70.07431090793196,0.2152552271165486,0.5,3.750625,-0.6599999999999999,2.292208333333333,0.0063188383386555,0.2218280795121283,72.67364284112395,78.5640993967737,8.48978848884174,69.87707974531465,0.19723116261731377,78.5640993967737,8.687019651459057,81.34743515464388,8.673792313519925,71.27540832866961,1.3982345124543372,81.34743515464388,10.07202682597425
SPY,2026-08-21,call,751.280029296875,682.0,71.42500000000001,0.1232876712328767,0.04,0.9950806330663632,0.1253660312984122,69.09333435709792,0.2136595508293086,0.5,3.750625,-0.6599999999999999,2.292208333333333,0.0063188383386555,0.2206241373098437,71.73538807794053,77.56901876370735,8.475684406609432,68.88574018578119,0.2075941713167282,77.56901876370735,8.683278577926151,80.3523545215775,8.616966443636969,70.31248436124056,1.4229037166999632,80.3523545215775,10.039870160336951
SPY,2026-08-21,call,751.280029296875,683.0,70.7,0.1232876712328767,0.04,0.9950806330663632,0.1253660312984122,68.11359777026861,0.2172824442175478,0.5,3.750625,-0.6599999999999999,2.292208333333333,0.0063188383386555,0.2194202337430314,70.79853359328035,76.57393813064097,8.460340360372356,67.89629637063337,0.21730139963524664,76.57393813064097,8.677641760007605,79.35727388851113,8.558740295230777,69.35035635793312,1.4481772353472309,79.35727388851113,10.006917530578013
