strike,market_iv,sabr_iv
713.0,0.2203447106933593,0.1751886709043992
714.0,0.2172929833984375,0.17412937979939042
715.0,0.1950764086914062,0.17307185273744224
716.0,0.213325737915039,0.17201617790970827
717.0,0.1929401995849609,0.17096244848475384
718.0,0.2105944419860839,0.16991076286907628
719.0,0.2089922851562499,0.16886122498023176
720.0,0.1897053686523437,0.16781394453294463
721.0,0.2055438333129882,0.16676903733853743
722.0,0.2038196073913574,0.16572662561797674
723.0,0.1971668418884277,0.16468683832878267
724.0,0.1999133964538574,0.16364981150597543
725.0,0.1982807223510742,0.1626156886171579
726.0,0.1977466700744629,0.16158462093173098
727.0,0.1958088232421875,0.16055676790412435
728.0,0.1940083041381836,0.15953229757078707
729.0,0.1752096640014648,0.15851138696051834
730.0,0.1734549208068848,0.1574942225175316
731.0,0.1722647471618652,0.1564810005364228
732.0,0.1890950231933593,0.15547192760796388
733.0,0.1829305340576171,0.15446722107435035
734.0,0.1677939666748047,0.1534671094922011
735.0,0.166649568939209,0.152471833101238
736.0,0.1653373262023926,0.15148164429614702
737.0,0.1639487902832031,0.15049680809865643
738.0,0.1625907716369629,0.14951760262633823
739.0,0.1611564598083495,0.1485443195540656
740.0,0.1596611134338378,0.14757726456341808
741.0,0.1584556811523437,0.14661675777463914
742.0,0.1573875765991211,0.1456631341550012
743.0,0.1564110238647461,0.14471674389663683
744.0,0.1546105047607422,0.14377795275604807
745.0,0.1530846411132813,0.14284714234662824
746.0,0.1519555020141602,0.14192471037461848
747.0,0.1506432592773438,0.14101107080800623
748.0,0.1494378269958496,0.1401066539669663
749.0,0.1475762733459473,0.13921190652357365
750.0,0.1467370483398437,0.1383272913977102
751.0,0.1455316160583495,0.13745328753539615
752.0,0.1442346319580078,0.13659038955520555
753.0,0.1431970446777344,0.1357391072480578
754.0,0.1421594573974609,0.13489996491564213
755.0,0.1411066114807129,0.13407350053277794
756.0,0.1400537655639648,0.1332602647197263
757.0,0.1389856610107422,0.13246081951137104
758.0,0.1378870391845703,0.13167573691170031
759.0,0.1367884173583984,0.1309055972240418
760.0,0.135750830078125,0.13015098715012688
761.0,0.1348047946166992,0.1294124976542926
762.0,0.1337366900634765,0.12869072159301034
763.0,0.1329584996032715,0.12798625111441805
764.0,0.1321497918701172,0.12729967483760365
765.0,0.1310053941345214,0.12663157482695678
766.0,0.1300441000366211,0.1259825233828537
767.0,0.1294947891235351,0.12535307967612622
768.0,0.1288234091186523,0.12474378625998016
769.0,0.1279078909301758,0.1241551654990619
770.0,0.1271754763793945,0.12358771596095927
771.0,0.1264430618286132,0.12304190882030847
772.0,0.1258021990966797,0.12251818432957243
773.0,0.1250392672729492,0.12201694841322572
774.0,0.1244899563598632,0.12153856944327314
775.0,0.1237880590820312,0.12108337525358724
776.0,0.1232387481689453,0.12065165044834529
777.0,0.1225215922546386,0.12024363405585776
778.0,0.1219265054321289,0.11985951757334558
779.0,0.1214992636108398,0.11949944344090206
780.0,0.1209194354248047,0.11916350397418311
781.0,0.1203396072387695,0.11885174077561976
782.0,0.1200649517822265,0.11856414463350753
783.0,0.1195156408691406,0.11830065590759976
784.0,0.1196377099609374,0.11806116538923694
785.0,0.1186611572265625,0.11784551561399371
786.0,0.118172880859375,0.11765350259568953
787.0,0.1179287426757812,0.11748487794270343
788.0,0.1175320181274414,0.11733935131110289
789.0,0.117196328125,0.11721659314430252
790.0,0.1167385690307617,0.1171162376458772
791.0,0.1167690863037109,0.11703788593076357
792.0,0.1167080517578125,0.11698110930029507
793.0,0.1160366717529296,0.11694545258819
794.0,0.1159146026611328,0.11693043752753489
795.0,0.1157314990234375,0.11693556609275825
796.0,0.115670464477539,0.11696032377531464
797.0,0.1157314990234375,0.11700418275705331
798.0,0.1154263262939453,0.11706660495078819
799.0,0.1153042572021484,0.11714704488320647
800.0,0.1150601190185546,0.1172449524007637
805.0,0.1153042572021484,0.11797722066747193
810.0,0.116219775390625,0.11906479150921694
815.0,0.1179287426757812,0.12044505596501935
820.0,0.1193935717773437,0.12206304135329235
825.0,0.122079091796875,0.12387213805253014
830.0,0.12500875,0.1258336970490584
835.0,0.1284266845703124,0.12791610179017768
840.0,0.1308680664062499,0.1300936847112892
845.0,0.13477427734375,0.13234568266425956
850.0,0.1381922119140625,0.13465531537102915
855.0,0.1411218701171875,0.13700901058273524
860.0,0.143563251953125,0.1393957703077885
870.0,0.1538170556640625,0.14423440424045164
880.0,0.1601646484375,0.1491177516373701
890.0,0.16993017578125,0.15400998940122665
